
The station contributions are:
    Name     Contribution  %Contribution   Accumulated cont.    Magnitude
38) PLND        690.336        0.366              24.328              0.158
39) BTCC        688.850        0.365              24.693              0.510
40) BARH_NAP    686.538        0.364              25.057              0.225
41) SPED_NAP    673.839        0.357              25.414              0.609
42) WARF        655.528        0.347              25.761              0.569
43) LION        651.918        0.345              26.106              0.688
44) MNRO        631.406        0.334              26.440              0.342
45) VCAP_NAP    619.624        0.328              26.768              0.560
46) LINS        610.065        0.323              27.092              0.684
47) FALM        600.269        0.318              27.409              1.141
48) DISC        599.919        0.318              27.727              0.537
49) HALS        596.120        0.316              28.043              0.645
50) MRA2_NAP    589.304        0.312              28.355              0.504
51) MRNT        576.988        0.306              28.661              0.402
52) KNGJ        568.839        0.301              28.962              0.651
53) FRDN_NAP    555.042        0.294              29.256              0.357
54) NUTF        535.154        0.283              29.539              0.613
55) CASL        519.862        0.275              29.814              0.183
56) NEGR        519.111        0.275              30.089              1.607
57) AOPR_NAP    515.195        0.273              30.362              0.796
58) WYLC_NAP    505.686        0.268              30.630              0.184
59) LOUP_NAP    497.532        0.263              30.894              0.439
60) P042_NAP    490.685        0.260              31.153              0.514
61) MORA        488.211        0.259              31.412              0.439
62) PLTC_NAP    486.318        0.258              31.670              0.252
63) RDSD_NAP    483.308        0.256              31.925              1.137
64) AMC2_NAP    480.372        0.254              32.180              0.350
65) LUCE        473.313        0.251              32.431              0.693
66) ZNY1_NAP    472.302        0.250              32.681              0.332
67) MANC        471.855        0.250              32.931              0.385
68) SHER_NAP    467.588        0.248              33.178              0.515
69) JUNC        462.393        0.245              33.423              0.404
70) CN11        462.363        0.245              33.668              0.650
71) CN08_NAP    461.817        0.245              33.913              0.474
72) CTGR_NAP    456.926        0.242              34.154              0.107
73) SPAU        455.646        0.241              34.396              0.703
74) NMRO_NAP    447.686        0.237              34.633              0.711
75) NHUN_NAP    443.109        0.235              34.868              0.504
76) LVEG_NAP    441.164        0.234              35.101              1.079
77) NCAS        438.279        0.232              35.333              0.197
78) UWIN        436.863        0.231              35.565              0.698
79) P054_NAP    436.417        0.231              35.796              0.700
80) CTPU_NAP    432.595        0.229              36.025              0.354
81) LCAY_NAP    428.022        0.227              36.252              1.265
82) CTGU_NAP    426.299        0.226              36.477              0.105
83) WOOD_NAP    425.627        0.225              36.703              0.125
84) P043_NAP    422.265        0.224              36.926              0.469
85) RG12_NAP    412.759        0.219              37.145              0.709
86) CN10        412.537        0.218              37.363              0.596
87) LAMT_NAP    409.943        0.217              37.581              0.276
88) JME2_NAP    407.976        0.216              37.797              1.675
89) CTEG_NAP    402.941        0.213              38.010              0.122
90) P038_NAP    402.579        0.213              38.223              0.605
91) CARM_NAP    401.823        0.213              38.436              0.729
92) EDON_NAP    398.802        0.211              38.647              0.669
93) RG08_NAP    398.508        0.211              38.858              0.666
94) FONT        392.729        0.208              39.066              0.859
95) WES2_NAP    392.526        0.208              39.274              0.285
96) ZBW1_NAP    392.353        0.208              39.482              0.274
97) RG24_NAP    391.229        0.207              39.689              0.434
98) CN12        386.298        0.205              39.894              0.189
99) CTNE_NAP    380.982        0.202              40.095              0.331
100) WIL1_NAP    379.695        0.201              40.297              0.357
101) CTBR_NAP    375.199        0.199              40.495              0.391
102) PRTJ        373.452        0.198              40.693              0.867
103) P040_NAP    370.960        0.196              40.889              0.329
104) URIL_NAP    370.864        0.196              41.086              0.403
105) BAIE_NAP    369.485        0.196              41.282              0.999
106) CTDA_NAP    368.073        0.195              41.477              0.284
107) CTWI_NAP    367.917        0.195              41.671              0.499
108) BRAE        356.313        0.189              41.860              0.358
109) NYHS_NAP    355.619        0.188              42.048              0.398
110) BARA_NAP    354.242        0.188              42.236              1.034
111) P776_NAP    352.436        0.187              42.423              0.524
112) NYVH_NAP    351.707        0.186              42.609              0.354
113) NYCI_NAP    351.685        0.186              42.795              0.256
114) P044_NAP    350.082        0.185              42.981              0.290
115) NYPB_NAP    349.283        0.185              43.166              0.502
116) MARJ        349.047        0.185              43.350              0.775
117) P039_NAP    348.511        0.185              43.535              0.458
118) CHIC_NAP    346.959        0.184              43.719              1.102
119) CMP2_NAP    344.891        0.183              43.901              0.669
120) SCUB        344.722        0.183              44.084              1.351
121) VTSA_NAP    344.011        0.182              44.266              0.564
122) TXAM_NAP    343.669        0.182              44.448              0.701
123) PCJB        343.032        0.182              44.630              0.369
124) VTUV_NAP    340.286        0.180              44.810              0.555
125) P070_NAP    339.684        0.180              44.990              0.521
126) NJMT_NAP    339.549        0.180              45.170              0.300
127) GODE_NAP    337.375        0.179              45.348              0.202
128) NYST_NAP    336.452        0.178              45.527              0.637
129) NJGC_NAP    336.155        0.178              45.705              0.043
130) MOPR_NAP    334.105        0.177              45.882              1.365
131) MEMA_NAP    331.792        0.176              46.057              0.660
132) RIMO_NAP    329.203        0.174              46.232              1.079
133) NYET_NAP    328.682        0.174              46.406              0.462
134) SJPA_NAP    328.496        0.174              46.580              0.245
135) TRVQ_NAP    328.246        0.174              46.753              0.944
136) TXLU_NAP    328.037        0.174              46.927              0.191
137) PRLT_NAP    323.793        0.171              47.099              1.827
138) NJTR_NAP    321.468        0.170              47.269              0.436
139) NJOC_NAP    320.982        0.170              47.439              0.066
140) NYML_NAP    320.241        0.170              47.609              0.532
141) ANNE_NAP    318.712        0.169              47.777              0.829
142) TXSN_NAP    316.626        0.168              47.945              0.173
143) NYFV_NAP    316.187        0.167              48.112              0.518
144) STAN        316.082        0.167              48.280              0.749
145) VTC1_NAP    303.328        0.161              48.440              0.414
146) LVPL_NAP    302.449        0.160              48.601              0.412
147) TXPE_NAP    299.118        0.158              48.759              1.071
148) SHE2_NAP    297.995        0.158              48.917              0.193
149) GEOG_NAP    294.544        0.156              49.073              1.104
150) JMEL_NAP    294.456        0.156              49.229              3.766
151) PARL_NAP    293.441        0.155              49.384              0.175
152) CHIB_NAP    293.256        0.155              49.540              0.990
153) VTD9_NAP    292.236        0.155              49.694              0.591
154) WHTJ        291.422        0.154              49.849              1.125
155) NYON_NAP    290.840        0.154              50.003              0.488
156) NYMD_NAP    290.241        0.154              50.156              0.025
157) NYKT_NAP    288.970        0.153              50.309              0.369
158) NJCM_NAP    288.028        0.153              50.462              0.169
159) BOSC        287.759        0.152              50.614              0.496
160) MEDX_NAP    282.814        0.150              50.764              0.264
161) NYRH_NAP    282.039        0.149              50.913              0.094
162) NYPD_NAP    281.807        0.149              51.063              0.949
163) P055_NAP    279.881        0.148              51.211              1.796
164) ATRI_NAP    279.150        0.148              51.359              0.760
165) KNGS_NAP    276.431        0.146              51.505              0.643
166) RG13_NAP    275.010        0.146              51.651              1.191
167) CN30        274.728        0.145              51.796              0.693
168) GOAT        274.595        0.145              51.942              0.599
169) NYIL_NAP    273.896        0.145              52.087              0.679
170) HEBB_NAP    273.578        0.145              52.232              0.122
171) NYRM_NAP    272.915        0.145              52.376              0.545
172) NRC1_NAP    272.054        0.144              52.520              0.597
173) LYCO_NAP    271.302        0.144              52.664              0.354
174) SHEL_NAP    270.451        0.143              52.807              0.911
175) MEPI_NAP    268.990        0.142              52.950              0.140
176) LTWN_NAP    268.759        0.142              53.092              0.149
177) NYHC_NAP    267.038        0.141              53.233              0.591
178) SG07_NAP    262.836        0.139              53.373              0.488
179) NYBH_NAP    262.298        0.139              53.512              0.492
180) VTOX_NAP    261.862        0.139              53.650              0.802
181) BRU1_NAP    260.263        0.138              53.788              0.382
182) CORB_NAP    260.213        0.138              53.926              0.344
183) BSMK_NAP    258.748        0.137              54.063              0.613
184) NYNB_NAP    258.512        0.137              54.200              0.888
185) LAUR_NAP    258.283        0.137              54.337              0.614
186) NYWT_NAP    257.892        0.137              54.473              0.571
187) XMTS_NAP    257.637        0.136              54.610              0.719
188) NYQN_NAP    256.433        0.136              54.745              0.317
189) COFE        256.087        0.136              54.881              2.035
190) NJSC_NAP    255.951        0.136              55.017              0.527
191) SROD_NAP    255.693        0.135              55.152              1.157
192) CN06_NAP    255.344        0.135              55.287              0.945
193) PNB1_NAP    255.226        0.135              55.422              0.294
194) FMTS_NAP    255.221        0.135              55.558              0.325
195) GTK0_NAP    254.089        0.135              55.692              1.184
196) BARN_NAP    253.661        0.134              55.826              0.879
197) SG06_NAP    253.320        0.134              55.961              0.371
198) TXCH_NAP    253.258        0.134              56.095              1.207
199) WASH_NAP    252.178        0.134              56.228              0.349
200) VTMI_NAP    252.118        0.134              56.362              0.260
201) GAS2_NAP    250.731        0.133              56.495              0.100
202) VOIL_NAP    250.444        0.133              56.627              1.996
203) MEGO_NAP    248.086        0.131              56.759              0.717
204) HELL        247.911        0.131              56.890              0.592
205) YORK_NAP    247.227        0.131              57.021              0.519
206) MEJD_NAP    246.976        0.131              57.152              0.542
207) NHCO_NAP    245.999        0.130              57.282              0.586
208) P780_NAP    245.776        0.130              57.412              1.083
209) PAMS_NAP    243.915        0.129              57.541              0.549
210) VTBE_NAP    243.312        0.129              57.670              0.292
211) NYMX_NAP    243.307        0.129              57.799              0.544
212) TCUN_NAP    243.178        0.129              57.928              0.495
213) LGNE_NAP    243.173        0.129              58.057              1.968
214) PSU1_NAP    242.574        0.128              58.185              0.220
215) VTDA_NAP    242.488        0.128              58.313              0.351
216) NYRB_NAP    241.979        0.128              58.442              0.925
217) NYLV_NAP    240.845        0.128              58.569              0.556
218) MATU_NAP    239.330        0.127              58.696              0.770
219) CN27_NAP    236.328        0.125              58.821              1.481
220) DGBY_NAP    236.039        0.125              58.946              0.309
221) NJTW_NAP    235.403        0.125              59.071              0.055
222) PEDR        235.350        0.125              59.195              1.133
223) MOR1_NAP    234.159        0.124              59.319              0.552
224) ALGO_NAP    233.805        0.124              59.443              1.042
225) PSC1_NAP    233.193        0.123              59.567              0.708
226) VTSP_NAP    232.519        0.123              59.690              0.450
227) DEMI_NAP    229.216        0.121              59.811              0.514
228) NJWC_NAP    228.432        0.121              59.932              1.910
229) CN07_NAP    227.325        0.120              60.053              2.907
230) NYHL_NAP    227.057        0.120              60.173              0.611
231) NJTP_NAP    225.127        0.119              60.292              0.077
232) MEGR_NAP    224.829        0.119              60.411              0.884
233) GDAC_NAP    224.789        0.119              60.530              0.618
234) TXAB_NAP    224.237        0.119              60.649              0.417
235) TXHR_NAP    223.787        0.119              60.767              0.377
236) MRRN_NAP    223.108        0.118              60.886              0.486
237) PRJC_NAP    221.805        0.117              61.003              0.979
238) WHN5_NAP    220.906        0.117              61.120              0.200
239) KEMP        219.514        0.116              61.236              2.063
240) NCJA_NAP    219.084        0.116              61.352              1.041
241) HAMP_NAP    217.750        0.115              61.468              1.666
242) DENE_NAP    217.294        0.115              61.583              0.219
243) TXCG_NAP    216.357        0.115              61.697              0.111
244) WHN1_NAP    216.206        0.115              61.812              0.250
245) COVX_NAP    215.998        0.114              61.926              0.256
246) TXCE_NAP    215.141        0.114              62.040              0.977
247) ZDC1_NAP    214.208        0.113              62.154              0.482
248) NJDY_NAP    213.484        0.113              62.267              0.361
249) NYWL_NAP    212.559        0.113              62.379              0.471
250) NYCP_NAP    212.169        0.112              62.492              0.465
251) HNPT_NAP    210.863        0.112              62.603              0.162
252) TXKM_NAP    209.452        0.111              62.714              1.506
253) TXLR_NAP    209.215        0.111              62.825              0.400
254) MDO1_NAP    207.963        0.110              62.935              0.683
255) NYCL_NAP    207.301        0.110              63.045              0.634
256) LATU_NAP    207.011        0.110              63.154              0.971
257) DNRC_NAP    206.308        0.109              63.264              0.082
258) BARB        204.481        0.108              63.372              1.088
259) PASS_NAP    204.408        0.108              63.480              0.341
260) PRMA_NAP    203.215        0.108              63.588              1.384
261) MEFR_NAP    202.501        0.107              63.695              0.263
262) TXTU_NAP    201.963        0.107              63.802              0.372
263) MASA_NAP    201.706        0.107              63.909              1.632
264) HVLK_NAP    198.821        0.105              64.014              0.776
265) MERA_NAP    198.325        0.105              64.119              0.642
266) NYCS_NAP    197.795        0.105              64.224              0.560
267) VTRU_NAP    197.319        0.104              64.329              0.699
268) NYWV_NAP    196.777        0.104              64.433              0.659
269) GAIT_NAP    196.712        0.104              64.537              0.045
270) MTGN_NAP    196.592        0.104              64.641              0.092
271) SAN0        195.411        0.103              64.745              0.584
272) VAGP_NAP    194.869        0.103              64.848              0.231
273) NDMB_NAP    194.061        0.103              64.950              0.948
274) MNTQ_NAP    193.012        0.102              65.053              0.873
275) JAMA        192.159        0.102              65.154              0.585
276) SHK1_NAP    191.826        0.102              65.256              3.413
277) MAMI_NAP    191.540        0.101              65.357              0.330
278) MELI_NAP    191.478        0.101              65.459              0.751
279) BATH_NAP    188.885        0.100              65.559              0.355
280) OSPA_NAP    188.600        0.100              65.659              0.803
281) CN14_NAP    188.311        0.100              65.759              1.282
282) VTD7_NAP    188.287        0.100              65.858              0.717
283) MESP_NAP    188.031        0.100              65.958              0.497
284) BACO_NAP    187.234        0.099              66.057              0.237
285) UNB1_NAP    185.923        0.098              66.155              0.357
286) TXSA_NAP    185.135        0.098              66.254              0.357
287) SOL1_NAP    184.581        0.098              66.351              0.129
288) CAMB_NAP    183.605        0.097              66.448              0.803
289) IDGO_NAP    183.176        0.097              66.546              0.902
290) NYPF_NAP    183.113        0.097              66.642              0.503
291) BAMB        182.446        0.097              66.739              1.340
292) USNO_NAP    180.661        0.096              66.835              0.044
293) MECC_NAP    180.035        0.095              66.930              0.758
294) LPOC_NAP    179.204        0.095              67.025              0.644
295) OKLW_NAP    178.678        0.095              67.120              1.176
296) LOYF_NAP    177.672        0.094              67.214              0.153
297) UMBC_NAP    177.569        0.094              67.308              0.135
298) VAWI_NAP    177.374        0.094              67.402              0.425
299) LS03_NAP    176.971        0.094              67.495              0.243
300) NYAB_NAP    175.311        0.093              67.588              0.555
301) TXLL_NAP    174.797        0.093              67.681              0.648
302) GATI_NAP    174.688        0.093              67.773              0.704
303) NCBE_NAP    174.110        0.092              67.866              0.089
304) NEGI_NAP    173.047        0.092              67.957              0.234
305) NYBT_NAP    173.031        0.092              68.049              0.506
306) LOYZ_NAP    172.907        0.092              68.140              0.587
307) SANA        172.895        0.092              68.232              0.850
308) CTMA_NAP    172.076        0.091              68.323              0.659
309) NYWG_NAP    171.113        0.091              68.414              0.518
310) CN09_NAP    170.771        0.090              68.504              1.036
311) MAWM_NAP    170.167        0.090              68.594              0.984
312) TXPD_NAP    169.946        0.090              68.684              0.598
313) NAS0_NAP    169.739        0.090              68.774              1.317
314) JTNT_NAP    169.207        0.090              68.864              0.122
315) TXDR_NAP    169.146        0.090              68.953              0.392
316) NYFS_NAP    168.595        0.089              69.043              0.321
317) WMOK_NAP    168.075        0.089              69.132              0.295
318) SNFD_NAP    166.936        0.088              69.220              0.327
319) NEMC_NAP    165.988        0.088              69.308              0.827
320) SUM6_NAP    165.585        0.088              69.396              0.726
321) NCCR_NAP    164.805        0.087              69.483              0.332
322) HIPT_NAP    163.602        0.087              69.570              0.494
323) PABT_NAP    163.350        0.087              69.656              0.755
324) PRCO_NAP    163.288        0.086              69.743              0.534
325) LOYO_NAP    163.204        0.086              69.829              0.377
326) TXPM_NAP    162.902        0.086              69.915              0.302
327) NESC_NAP    162.751        0.086              70.002              0.806
328) TXMH_NAP    159.930        0.085              70.086              0.882
329) PRMI_NAP    158.680        0.084              70.170              0.922
330) TXWF_NAP    158.540        0.084              70.254              0.297
331) TXKR_NAP    158.459        0.084              70.338              0.488
332) PUB1_NAP    157.984        0.084              70.422              0.405
333) TXST_NAP    157.901        0.084              70.505              0.215
334) SDRC_NAP    156.988        0.083              70.589              0.589
335) SYCN_NAP    156.157        0.083              70.671              0.713
336) TXME_NAP    155.176        0.082              70.753              0.092
337) SG09_NAP    154.790        0.082              70.835              0.068
338) LWX1_NAP    154.487        0.082              70.917              0.083
339) UVFM_NAP    153.041        0.081              70.998              0.236
340) MAPL_NAP    152.633        0.081              71.079              1.704
341) TXTH_NAP    152.498        0.081              71.160              0.126
342) VTEB_NAP    152.480        0.081              71.241              0.550
343) NCFA_NAP    152.444        0.081              71.321              0.407
344) RVDI_NAP    151.500        0.080              71.402              0.293
345) SA03_NAP    150.928        0.080              71.482              0.853
346) VIMS_NAP    150.285        0.080              71.561              0.201
347) TXDL_NAP    150.268        0.080              71.641              0.103
348) TXHO_NAP    150.219        0.080              71.720              0.669
349) TXPY_NAP    149.408        0.079              71.799              2.110
350) NCBU_NAP    149.113        0.079              71.878              0.436
351) TAMP_NAP    148.544        0.079              71.957              0.551
352) NCJV_NAP    147.813        0.078              72.035              0.303
353) NYDV_NAP    147.667        0.078              72.113              0.582
354) NCTA_NAP    147.353        0.078              72.192              0.288
355) ROUY_NAP    147.240        0.078              72.270              1.258
356) LMNO_NAP    146.606        0.078              72.347              0.962
357) TXBU_NAP    146.379        0.078              72.425              0.449
358) EXU0_NAP    145.134        0.077              72.502              0.888
359) BFNY_NAP    145.116        0.077              72.578              0.454
360) LOY8_NAP    145.051        0.077              72.655              0.334
361) TXPR_NAP    144.541        0.077              72.732              2.437
362) NCNA_NAP    144.406        0.076              72.808              0.335
363) MAFA_NAP    144.291        0.076              72.885              0.976
364) ASCS_NAP    144.107        0.076              72.961              0.748
365) TSKT_NAP    143.700        0.076              73.037              0.315
366) PPER_NAP    143.697        0.076              73.113              1.109
367) NYLP_NAP    143.620        0.076              73.189              0.671
368) NYSM_NAP    143.449        0.076              73.265              0.313
369) TXJC_NAP    143.280        0.076              73.341              0.428
370) SG01_NAP    142.791        0.076              73.417              0.424
371) NYHF_NAP    142.723        0.076              73.492              0.511
372) PAPC_NAP    142.001        0.075              73.567              0.162
373) NEAP_NAP    141.670        0.075              73.643              0.425
374) NYHB_NAP    141.384        0.075              73.717              0.307
375) NYHM_NAP    141.173        0.075              73.792              1.002
376) TXBK_NAP    140.764        0.075              73.867              0.578
377) OKDT_NAP    140.043        0.074              73.941              1.438
378) TXRL_NAP    139.813        0.074              74.015              1.014
379) NCCA_NAP    139.350        0.074              74.089              0.531
380) WVCV_NAP    139.152        0.074              74.162              4.878
381) SG04_NAP    138.433        0.073              74.236              0.380
382) VARI_NAP    138.234        0.073              74.309              0.541
383) NCRD_NAP    137.476        0.073              74.382              0.338
384) NJBR_NAP    137.273        0.073              74.454              0.200
385) NEDR_NAP    137.257        0.073              74.527              0.310
386) OKAO_NAP    136.462        0.072              74.599              0.448
387) NYNP_NAP    135.509        0.072              74.671              0.655
388) TXVE_NAP    133.805        0.071              74.742              0.548
389) TXDC_NAP    133.137        0.071              74.813              0.277
390) TXCI_NAP    132.827        0.070              74.883              0.159
391) TXBS_NAP    132.742        0.070              74.953              0.830
392) OKSY_NAP    132.710        0.070              75.023              0.953
393) NYNS_NAP    132.466        0.070              75.094              0.800
394) TXWA_NAP    132.353        0.070              75.164              0.378
395) TXEN_NAP    132.296        0.070              75.234              0.431
396) TXSG_NAP    131.583        0.070              75.303              0.071
397) NCSQ_NAP    131.422        0.070              75.373              0.351
398) LOYJ_NAP    131.394        0.070              75.443              0.313
399) NCSF_NAP    131.027        0.069              75.512              0.190
400) KMPS        130.873        0.069              75.581              1.496
401) NCGO_NAP    130.679        0.069              75.651              0.465
402) NJGT_NAP    130.416        0.069              75.720              0.199
403) ROJO        130.342        0.069              75.789              0.933
404) LNIG_NAP    130.206        0.069              75.858              0.414
405) ROJO_NAP    130.068        0.069              75.926              0.935
406) CHES_NAP    129.080        0.068              75.995              0.170
407) NYSB_NAP    128.697        0.068              76.063              1.507
408) VAST_NAP    128.661        0.068              76.131              0.258
409) FMTY_NAP    128.488        0.068              76.199              0.428
410) OKCL_NAP    127.350        0.067              76.267              0.177
411) ZMA1_NAP    127.272        0.067              76.334              0.320
412) PWEL_NAP    126.995        0.067              76.401              0.374
413) NCWH_NAP    126.309        0.067              76.468              0.316
414) NCLU_NAP    126.289        0.067              76.535              0.089
415) NCLE_NAP    126.041        0.067              76.602              0.444
416) RIC1_NAP    125.844        0.067              76.668              0.428
417) TXDE_NAP    125.667        0.067              76.735              0.340
418) LS06_NAP    125.334        0.066              76.801              0.385
419) TXNA_NAP    125.115        0.066              76.868              0.414
420) VTIP_NAP    124.855        0.066              76.934              1.858
421) TXAU_NAP    124.787        0.066              77.000              0.557
422) TXBO_NAP    124.435        0.066              77.066              0.534
423) LUBB_NAP    124.207        0.066              77.132              0.320
424) ESC2_NAP    123.898        0.066              77.197              0.507
425) GUST_NAP    123.657        0.065              77.263              0.090
426) OKBF_NAP    122.662        0.065              77.328              0.384
427) CN13_NAP    122.222        0.065              77.392              0.632
428) NYFD_NAP    121.375        0.064              77.457              0.376
429) ICT4_NAP    121.344        0.064              77.521              0.338
430) BLUX        120.904        0.064              77.585              0.200
431) TXCC_NAP    120.807        0.064              77.649              1.043
432) NCKN_NAP    120.422        0.064              77.713              0.181
433) TXBI_NAP    120.411        0.064              77.776              0.108
434) AML5_NAP    120.382        0.064              77.840              0.372
435) PRGY_NAP    120.222        0.064              77.904              0.990
436) NCWI_NAP    119.915        0.064              77.967              0.617
437) PAFM_NAP    119.819        0.063              78.031              0.380
438) TXSY_NAP    119.447        0.063              78.094              0.226
439) KVTX_NAP    119.029        0.063              78.157              1.067
440) VTD2_NAP    118.358        0.063              78.220              1.126
441) RWDN_NAP    118.353        0.063              78.282              0.245
442) TXPL_NAP    118.262        0.063              78.345              0.320
443) TCA0_NAP    117.942        0.062              78.408              0.598
444) TXSM_NAP    117.881        0.062              78.470              0.691
445) TXFS_NAP    117.765        0.062              78.532              1.010
446) LOY2_NAP    117.294        0.062              78.594              0.181
447) MDR3_NAP    116.907        0.062              78.656              1.014
448) TXLT_NAP    116.828        0.062              78.718              1.323
449) AVES        116.044        0.061              78.780              0.548
450) MABN_NAP    115.841        0.061              78.841              1.078
451) PBCH_NAP    115.224        0.061              78.902              0.457
452) NEHO_NAP    114.537        0.061              78.963              0.249
453) VALY_NAP    114.348        0.061              79.023              0.268
454) TXES_NAP    114.061        0.060              79.084              0.395
455) ECSD_NAP    113.986        0.060              79.144              0.114
456) LAUD_NAP    113.954        0.060              79.204              0.198
457) NYLC_NAP    113.775        0.060              79.265              0.062
458) LOYA_NAP    113.297        0.060              79.325              0.151
459) TXPC_NAP    112.715        0.060              79.384              1.013
460) COLA_NAP    112.617        0.060              79.444              0.928
461) KSU1_NAP    112.587        0.060              79.504              0.340
462) OKCB_NAP    112.557        0.060              79.563              0.424
463) JCT1_NAP    112.396        0.060              79.623              0.220
464) SG10_NAP    112.339        0.059              79.682              0.477
465) DURH_NAP    112.326        0.059              79.742              0.835
466) TXWL_NAP    112.096        0.059              79.801              0.695
467) OKTU_NAP    111.671        0.059              79.860              0.200
468) OKAN_NAP    111.638        0.059              79.919              0.167
469) NYMC_NAP    111.275        0.059              79.978              0.624
470) SG11_NAP    111.075        0.059              80.037              0.159
471) TXSE_NAP    111.017        0.059              80.096              0.560
472) OKPR_NAP    110.848        0.059              80.155              0.950
473) ICT1_NAP    110.638        0.059              80.213              0.585
474) SG00_NAP    110.379        0.058              80.272              1.091
475) MASH_NAP    109.849        0.058              80.330              1.298
476) RED1_NAP    109.700        0.058              80.388              0.686
477) SG08_NAP    109.697        0.058              80.446              0.277
478) TXUV_NAP    109.308        0.058              80.504              0.586
479) TXVA_NAP    108.907        0.058              80.562              0.589
480) TXKE_NAP    108.900        0.058              80.619              0.729
481) PIER_NAP    108.891        0.058              80.677              0.923
482) TXNO_NAP    108.501        0.057              80.734              0.131
483) NCAL_NAP    107.928        0.057              80.792              0.477
484) LOYP_NAP    107.594        0.057              80.849              0.116
485) ANTO_NAP    106.876        0.057              80.905              1.814
486) TXPS_NAP    106.813        0.057              80.962              0.706
487) GLPT_NAP    106.759        0.057              81.018              0.284
488) NCET_NAP    106.021        0.056              81.074              1.798
489) ODS5_NAP    105.945        0.056              81.131              0.860
490) P802_NAP    105.426        0.056              81.186              0.636
491) RALR_NAP    105.337        0.056              81.242              0.364
492) PACS_NAP    105.266        0.056              81.298              1.000
493) TXCS_NAP    105.157        0.056              81.354              0.980
494) ZFW1_NAP    105.131        0.056              81.409              0.181
495) NCWL_NAP    104.842        0.056              81.465              0.374
496) TXMW_NAP    104.054        0.055              81.520              1.044
497) CHL1_NAP    103.923        0.055              81.575              0.677
498) SG12_NAP    103.882        0.055              81.630              0.155
499) NCTR_NAP    103.605        0.055              81.685              0.571
500) HBRK_NAP    103.090        0.055              81.739              0.647
501) TXOL_NAP    102.765        0.054              81.794              0.422
502) PAFU_NAP    102.692        0.054              81.848              0.022
503) SG05_NAP    102.519        0.054              81.903              0.648
504) ARP3_NAP    102.247        0.054              81.957              2.414
505) PRCG        101.652        0.054              82.010              0.896
506) NJNT_NAP    101.569        0.054              82.064              1.291
507) CAGS_NAP    101.426        0.054              82.118              0.922
508) TXFE_NAP    101.243        0.054              82.172              0.420
509) NCPI_NAP    101.105        0.054              82.225              0.311
510) TXFR_NAP    100.659        0.053              82.278              0.628
511) OKAD_NAP    100.502        0.053              82.332              0.363
512) VALD_NAP    100.102        0.053              82.385              1.451
513) GAST_NAP    99.951        0.053              82.438              0.699
514) SG19_NAP    99.466        0.053              82.490              0.026
515) LOYB_NAP    99.344        0.053              82.543              0.346
516) ORMD_NAP    99.274        0.053              82.596              0.396
517) LOY4_NAP    99.246        0.053              82.648              0.258
518) NC77_NAP    99.125        0.052              82.701              0.482
519) NCMO_NAP    99.098        0.052              82.753              0.411
520) PAFC_NAP    98.985        0.052              82.805              0.572
521) NCSL_NAP    98.920        0.052              82.858              0.382
522) DOBS_NAP    98.825        0.052              82.910              0.921
523) TXSC_NAP    98.036        0.052              82.962              1.910
524) PAWG_NAP    97.939        0.052              83.014              0.126
525) LOYS_NAP    97.893        0.052              83.066              0.104
526) HTCC_NAP    97.664        0.052              83.118              0.107
527) BLKV_NAP    97.346        0.052              83.169              0.547
528) PLTK_NAP    97.055        0.051              83.220              0.481
