282.03 18.09 6.6 7.47 0.38 0.38 0.18219 0 1 WHTJ
268.82 30.41 -13.28 -0.69 0.382 0.327 0.49800 0 1 1LSU_NAP
266.90 31.75 -12.99 -0.56 0.349 0.352 -0.21264 0 1 1NSU_NAP
267.92 32.53 -13.03 -0.89 0.294 0.294 0.26385 0 1 1ULM_NAP
271.95 44.79 -16.33 -0.49 0.309 0.298 -0.30480 0 1 ABMS_NAP
289.11 41.74 -15.63 7.49 0.777 0.709 -0.27262 0 1 ACU1_NAP
263.48 47.31 -16.3 -3.75 0.449 0.479 0.75588 0 1 ADAM_NAP
264.41 29.79 -13 -1.55 0.329 0.429 0.06304 0 1 ADKS_NAP
275.98 41.92 -15.75 1.51 0.251 0.267 0.24021 0 1 ADRI_NAP
272.34 34.71 -13.59 0.58 0.315 0.299 0.28535 0 1 AL20_NAP
273.15 33.53 -13.3 0.8 0.289 0.282 -0.18387 0 1 AL30_NAP
273.24 33.17 -13.24 1.24 0.33 0.382 -0.04600 0 1 AL35_NAP
273.99 32.96 -13.11 0.83 0.465 0.535 -0.55872 0 1 AL40_NAP
272.50 33.17 -13.62 -0.1 0.373 0.448 0.12389 0 1 AL50_NAP
273.73 32.41 -12.99 1.09 0.289 0.291 -0.22075 0 1 AL60_NAP
274.03 31.78 -12.63 1.24 0.407 0.432 0.06695 0 1 AL70_NAP
274.77 31.87 -13.03 1.48 0.351 0.358 -0.05371 0 1 AL76_NAP
272.37 32.26 -12.83 0.28 0.348 0.454 -0.17318 0 1 AL82_NAP
272.21 31.70 -12.69 0.59 0.336 0.336 -0.05739 0 1 AL84_NAP
271.97 30.69 -12.22 0.62 0.33 0.331 -0.58552 0 1 AL90_NAP
272.22 30.92 -12.46 0.91 0.404 0.425 -0.46396 0 1 AL92_NAP
274.50 32.60 -12.77 1.51 0.337 0.333 -0.06210 0 1 ALA1_NAP
273.52 31.31 -12.68 1.02 0.322 0.338 -0.02797 0 1 ALAN_NAP
272.14 34.48 -13.58 0.6 0.334 0.354 0.39237 0 1 ALBE_NAP
271.77 32.08 -12.99 0.18 0.329 0.367 -0.09648 0 1 ALBU_NAP
272.85 32.95 -13.18 0.76 0.476 0.33 -0.33044 0 1 ALCE_NAP
273.37 32.84 -13.31 1.08 0.315 0.406 0.31487 0 1 ALCL_NAP
274.34 34.16 -13.58 1.28 0.326 0.341 0.28163 0 1 ALCN_NAP
271.77 31.03 -12.01 1.25 1.646 1.134 -0.26871 0 1 ALCT_NAP
273.16 34.18 -13.43 1.01 0.329 0.324 -0.13272 0 1 ALCU_NAP
271.92 30.25 -12.35 -0.15 0.319 0.367 -0.11740 0 1 ALDI_NAP
274.56 31.24 -12.51 1.65 0.347 0.333 0.08319 0 1 ALDO_NAP
272.60 34.15 -13.46 0.78 0.33 0.326 -0.07347 0 1 ALDS_NAP
272.94 31.09 -12.49 1.03 0.337 0.35 -0.33796 0 1 ALEB_NAP
272.17 33.69 -13.48 0.22 0.324 0.387 -0.29420 0 1 ALFA_NAP
281.93 45.96 -16.52 2.29 0.561 0.565 0.07765 0 1 ALG2_NAP
281.93 45.95 -16.89 2.48 0.486 0.49 -0.25241 0 1 ALG3_NAP
281.93 45.96 -16.45 2.54 0.254 0.234 0.26871 0 1 ALGO_NAP
272.00 34.13 -13.49 0.08 0.787 0.796 -0.18030 0 1 ALH1_NAP
274.37 33.52 -12.92 0.92 0.355 0.328 -0.04311 0 1 ALHC_NAP
273.60 33.89 -13.49 1.18 0.325 0.324 -0.28608 0 1 ALHL_NAP
272.72 33.83 -13.27 0.65 0.338 0.346 -0.50056 0 1 ALJA_NAP
274.60 32.92 -13.4 1.81 0.326 0.342 -0.01884 0 1 ALLA_NAP
281.27 39.65 -14.86 3.68 0.39 0.414 -0.09502 0 1 ALLG_NAP
274.08 31.38 -12.71 1.27 0.334 0.35 0.19959 0 1 ALNB_NAP
272.69 34.68 -13.64 0.94 0.325 0.332 -0.10738 0 1 ALNC_NAP
272.77 31.41 -12.6 0.91 0.353 0.619 -0.72656 0 1 ALRE_NAP
273.88 33.42 -13.13 1.3 0.327 0.346 -0.40489 0 1 ALTA_NAP
255.48 38.80 -14.44 -5.68 0.234 0.256 0.00040 0 1 AMC2_NAP
258.12 35.15 -12.97 -4.57 0.437 0.428 -0.15152 0 1 AML5_NAP
272.87 41.60 -15.48 0.87 0.294 0.308 0.06930 0 1 ANDS_NAP
264.51 29.30 -12.92 -3.15 0.726 0.834 -0.36846 0 1 ANG1_NAP
264.52 29.30 -11.89 -3.49 0.523 0.694 0.20114 0 1 ANG2_NAP
270.84 45.11 -15.95 -1.96 0.338 0.442 -0.29038 0 1 ANGO_NAP
293.51 49.13 -16.24 6.73 0.355 0.423 0.64397 0 1 ANNE_NAP
283.39 39.01 -14.35 3.94 0.487 0.476 0.27250 0 1 ANP1_NAP
261.42 29.49 -13.59 -2.81 0.588 0.348 -0.43864 0 1 ANTO_NAP
279.84 25.73 -10.39 3.07 0.438 0.419 -0.10228 0 1 AOML_NAP
271.54 44.28 -16.31 -0.45 0.531 0.591 -0.08807 0 1 APTN_NAP
268.37 35.71 -14.18 -0.57 0.273 0.282 0.18702 0 1 ARBT_NAP
267.12 33.54 -13.36 -1.29 0.277 0.272 0.03548 0 1 ARCM_NAP
265.82 36.12 -14.01 -1.95 0.269 0.268 -0.11077 0 1 ARFY_NAP
266.40 33.70 -14.14 -1.82 0.408 0.342 0.26133 0 1 ARHP_NAP
266.97 36.18 -14.11 -1.53 0.278 0.305 0.25490 0 1 ARHR_NAP
268.49 44.24 -14.46 -2.56 0.445 0.409 -0.29099 0 1 ARIA_NAP
262.94 32.76 -13.9 -2.92 0.587 0.516 -0.08083 0 1 ARL5_NAP
267.62 34.67 -13.5 -1.15 0.268 0.27 0.20714 0 1 ARLR_NAP
267.63 36.37 -13.43 -1.25 0.396 0.431 -0.57315 0 1 ARM3_NAP
267.62 36.35 -14.2 -1.66 0.765 0.738 -0.08810 0 1 ARMH_NAP
262.94 27.84 -13.86 -3.21 0.365 0.374 0.03709 0 1 ARP3_NAP
269.48 36.06 -14.04 -0.4 0.265 0.296 -0.17497 0 1 ARPG_NAP
282.20 42.26 -16.11 3.22 0.316 0.31 0.04662 0 1 ASCS_NAP
277.45 35.60 -14.02 2.13 0.415 0.411 -0.10982 0 1 ASHV_NAP
271.92 44.48 -16.11 -0.23 0.707 0.593 -0.30545 0 1 ASHW_NAP
269.09 46.55 -15.22 -0.9 0.378 0.425 0.06073 0 1 ASND_NAP
278.32 36.21 -14.21 2.94 0.296 0.292 -0.00484 0 1 ASUB_NAP
275.48 33.94 -13.86 1.84 0.667 0.803 0.24051 0 1 ATL1_NAP
288.74 46.85 -15.98 5.2 0.323 0.356 -0.41553 0 1 ATRI_NAP
274.95 41.37 -15.82 0.43 0.326 0.373 0.56148 0 1 AUBN_NAP
262.24 30.31 -11.5 -4.06 0.473 0.589 -0.06502 0 1 AUS5_NAP
277.31 43.06 -16.03 1.55 0.254 0.279 0.13321 0 1 AVCA_NAP
269.02 30.10 -12.35 -0.46 0.376 0.364 -0.33214 0 1 AWES_NAP
283.39 39.40 -14.55 4.16 0.306 0.3 0.09972 0 1 BACO_NAP
291.74 49.19 -16.08 5.98 0.35 0.362 0.08291 0 1 BAIE_NAP
291.78 44.40 -15.21 6.88 0.228 0.267 -0.22405 0 1 BARH_NAP
288.84 44.10 -15.52 5.11 0.302 0.376 -0.12670 0 1 BARN_NAP
294.31 47.65 -16.08 7.62 0.576 0.57 0.11632 0 1 BATH_NAP
276.11 43.45 -16.03 1.21 0.251 0.268 0.30838 0 1 BAYR_NAP
265.82 30.16 -10.18 4.13 0.568 0.949 0.30708 0 1 BEA5_NAP
271.15 43.44 -16.1 0.04 0.306 0.313 -0.02837 0 1 BEDA_NAP
268.91 46.87 -17.41 -1.88 0.365 0.344 0.00939 0 1 BELW_NAP
281.11 42.88 -16.04 2.99 0.247 0.275 0.08920 0 1 BFNY_NAP
264.65 47.53 -16.06 -5.21 0.484 0.485 -0.32930 0 1 BGL2_NAP
276.36 41.38 -16.07 1.77 0.381 0.412 -0.18782 0 1 BGOH_NAP
274.51 43.68 -16.19 0.61 0.258 0.264 0.15127 0 1 BIGR_NAP
278.85 37.80 -13.25 1.5 1.221 1.179 -0.42729 0 1 BKLY_NAP
277.55 28.47 -11.64 2.42 0.293 0.29 0.00756 0 1 BKVL_NAP
279.58 37.21 -14.37 3.12 0.288 0.287 -0.20849 0 1 BLA1_NAP
269.34 44.36 -16.47 -1.1 0.36 0.429 -0.02948 0 1 BLFA_NAP
279.59 37.21 -14.05 3.23 0.281 0.282 -0.11389 0 1 BLKV_NAP
270.03 36.88 -14.18 -0.42 0.358 0.376 0.01593 0 1 BLMM_NAP
271.00 40.50 -15.63 0.09 0.323 0.322 -0.18479 0 1 BLOM_NAP
269.47 43.23 -15.18 -0.8 0.462 0.447 -0.06550 0 1 BLRW_NAP
274.40 30.85 -12.38 1.18 0.347 0.333 0.03719 0 1 BNFY_NAP
268.74 45.46 -16.25 -1.44 0.423 0.479 -0.11686 0 1 BRCE_NAP
276.13 43.25 -15.9 1.44 0.274 0.294 0.37649 0 1 BRCH_NAP
276.24 42.52 -15.87 1.55 0.249 0.256 0.15517 0 1 BRIG_NAP
295.30 32.37 -11.79 8.76 0.305 0.257 0.33979 0 1 BRMU_NAP
278.22 27.95 -11.38 2.04 0.286 0.297 0.09979 0 1 BRTW_NAP
290.05 43.89 -15.51 6.03 0.325 0.397 0.07312 0 1 BRU1_NAP
259.18 46.82 -15.98 -4.94 0.242 0.273 -0.10957 0 1 BSMK_NAP
270.59 29.34 -12.52 -0.43 0.259 0.255 0.08667 0 1 BVHS_NAP
284.19 45.59 -16.11 3.45 0.3 0.434 0.00128 0 1 CAGS_NAP
268.71 46.21 -16.33 -2.52 0.365 0.416 0.33460 0 1 CALE_NAP
272.46 41.73 -15.38 0.64 0.251 0.288 0.16990 0 1 CALU_NAP
295.37 45.06 -15.63 8.88 0.476 0.606 -0.25729 0 1 CAMB_NAP
266.67 29.80 -12.15 -1.71 0.327 0.312 0.20258 0 1 CAMR_NAP
294.35 48.09 -16.49 7.6 0.281 0.274 -0.20070 0 1 CAPL_NAP
291.99 46.87 -15.3 6.6 0.361 0.353 -0.00870 0 1 CARM_NAP
276.84 43.60 -16.26 1.2 0.378 0.427 0.35392 0 1 CASS_NAP
281.84 43.96 -16.75 3.36 0.402 0.404 0.14002 0 1 CBRG_NAP
275.39 34.01 -13.5 1.38 0.549 0.6 -0.28421 0 1 CCGN_NAP
275.39 33.84 -13.53 2.58 0.664 0.675 -0.18423 0 1 CCGS_NAP
271.99 42.09 -16.03 0.43 0.71 0.382 0.10298 0 1 CCRM_NAP
272.23 42.06 -15.4 0.58 0.46 0.407 -0.16892 0 1 CCSK_NAP
279.45 28.46 -12.22 3.05 0.413 0.443 0.24864 0 1 CCV3_NAP
280.16 32.76 -12.86 3.26 0.403 0.392 -0.15625 0 1 CHA1_NAP
275.53 45.65 -16.5 0.21 0.311 0.354 0.24851 0 1 CHB1_NAP
268.40 45.24 -16.67 -2.17 0.392 0.408 -0.03688 0 1 CHEK_NAP
284.40 39.95 -14.99 4.33 0.391 0.392 -0.06652 0 1 CHES_NAP
268.64 44.93 -15.28 -1.24 0.446 0.412 -0.51055 0 1 CHFA_NAP
285.63 49.91 -17.1 3.89 0.264 0.284 -0.30929 0 1 CHIB_NAP
288.75 48.41 -16.39 4.84 0.269 0.319 -0.48741 0 1 CHIC_NAP
284.91 38.78 -14.8 4 0.467 0.455 0.09986 0 1 CHL1_NAP
279.11 35.28 -13.78 3.05 0.364 0.384 -0.34459 0 1 CHME_NAP
271.85 44.02 -15.97 -0.25 0.323 0.315 -0.74608 0 1 CHON_NAP
283.99 36.93 -14.16 0.02 0.635 0.663 -0.20026 0 1 CHR1_NAP
275.88 43.19 -15.8 0.45 0.258 0.33 -0.22953 0 1 CHSN_NAP
290.05 41.67 -14.31 5.78 1.756 0.997 -0.10515 0 1 CHT1_NAP
267.73 34.82 -13.18 -1.63 0.31 0.327 -0.74269 0 1 CJTR_NAP
267.82 45.33 -16.41 -3.32 0.409 0.43 -0.13140 0 1 CLAY_NAP
262.04 44.94 -17.07 -4.33 0.678 0.839 -0.36767 0 1 CLK1_NAP
262.04 44.94 -17.54 -4.65 0.958 0.989 -0.11899 0 1 CLK6_NAP
277.40 42.72 -15.69 2 0.247 0.251 0.04964 0 1 CLRE_NAP
293.34 48.01 -16.05 6.84 0.379 0.404 -0.19220 0 1 CMP2_NAP
285.47 24.07 -9.96 5.44 0.418 0.444 0.04608 0 1 CN13_NAP
281.31 26.56 -10.65 4.16 0.371 0.373 -0.07287 0 1 CN15_NAP
267.30 37.52 -14.27 -1.3 0.394 0.454 0.24742 0 1 CNWM_NAP
277.87 33.54 -13.62 2.93 0.61 0.601 0.02641 0 1 COGA_NAP
264.46 29.67 -12.43 -0.74 0.485 0.44 -0.08088 0 1 COH1_NAP
264.59 29.63 -14.11 -1.01 0.524 0.493 0.23483 0 1 COH2_NAP
264.78 29.78 -10.04 -1.67 0.642 0.643 -0.10894 0 1 COH4_NAP
264.82 30.04 -12.12 -0.58 0.433 0.45 0.08395 0 1 COH6_NAP
279.21 28.51 -12.1 2.91 0.539 0.544 -0.09382 0 1 COKO_NAP
278.88 34.08 -13.36 3.45 0.264 0.239 0.31498 0 1 COLA_NAP
276.95 39.96 -15.17 2.17 0.369 0.362 -0.08763 0 1 COLB_NAP
270.46 44.08 -16.22 -0.43 0.343 0.33 -0.11569 0 1 COM0_NAP
278.77 35.70 -13.71 3.16 0.345 0.377 0.06616 0 1 CONO_NAP
282.63 38.20 -14.3 4.11 0.254 0.238 0.13803 0 1 CORB_NAP
262.56 27.74 -12.38 -2.08 0.475 0.53 -0.27061 0 1 CORC_NAP
269.90 30.48 -12.54 -0.45 0.306 0.297 0.59538 0 1 COVG_NAP
284.29 36.90 -14.34 4.32 0.361 0.301 0.00808 0 1 COVX_NAP
277.07 43.01 -16.23 1.95 0.296 0.282 -0.22745 0 1 CPAC_NAP
278.00 26.92 -11.07 2.94 0.922 0.957 0.30754 0 1 CRLT_NAP
271.11 45.58 -15.36 -1.84 0.318 0.372 -0.01961 0 1 CRON_NAP
273.49 30.73 -12.69 0.45 0.284 0.306 -0.05582 0 1 CRST_NAP
265.68 46.26 -16.62 -4.39 0.415 0.404 -0.07894 0 1 CRWG_NAP
268.19 33.59 -12.81 -0.51 0.695 0.814 -0.59276 0 1 CSAL_NAP
282.12 34.34 -13.18 3.96 0.452 0.45 0.19719 0 1 CSL2_NAP
265.82 36.34 -14.25 -1.8 0.314 0.304 -0.04348 0 1 CTA1_NAP
286.58 41.50 -15.13 4.82 0.294 0.269 -0.23574 0 1 CTBR_NAP
286.49 41.07 -15.08 4.9 0.302 0.27 -0.04337 0 1 CTDA_NAP
287.30 41.92 -15.16 5.34 0.284 0.272 -0.12841 0 1 CTEG_NAP
287.95 41.34 -15.06 5.59 0.268 0.266 0.04735 0 1 CTGR_NAP
287.33 41.29 -15.09 5.38 0.262 0.265 -0.02939 0 1 CTGU_NAP
287.79 41.73 -14.84 6.23 0.335 0.43 0.32634 0 1 CTMA_NAP
287.29 41.67 -15.45 5.38 0.297 0.28 -0.07808 0 1 CTNE_NAP
288.11 41.90 -15.08 5.39 0.275 0.276 0.02896 0 1 CTPU_NAP
286.93 41.90 -15.29 4.84 0.267 0.278 -0.01077 0 1 CTWI_NAP
270.36 35.54 -14.98 0.86 0.477 0.371 -0.57937 0 1 CVMS_NAP
267.82 46.22 -17.05 -1.4 0.57 0.509 0.25037 0 1 DAND_NAP
284.62 38.66 -14.72 4.7 0.606 0.67 0.45657 0 1 DEDS_NAP
284.50 39.15 -14.82 4.16 0.591 0.617 -0.54777 0 1 DEDT_NAP
275.59 41.28 -16.02 2.15 0.315 0.338 -0.12806 0 1 DEFI_NAP
284.80 38.61 -15 4.78 0.315 0.305 -0.05569 0 1 DEMI_NAP
284.26 39.68 -14.6 4.46 0.334 0.299 0.33699 0 1 DENE_NAP
271.94 44.46 -16.57 -0.49 0.382 0.393 0.13123 0 1 DERE_NAP
276.90 42.30 -15.29 1.41 0.373 0.365 -0.06583 0 1 DET1_NAP
273.85 30.73 -11.99 1.8 0.633 0.633 0.08581 0 1 DFNK_NAP
294.24 44.62 -15.16 7.52 0.459 0.509 -0.08846 0 1 DGBY_NAP
278.74 29.06 -11.72 2.78 0.27 0.265 -0.31369 0 1 DLND_NAP
284.48 39.16 -14.66 4.4 0.401 0.312 0.16913 0 1 DNRC_NAP
279.28 36.43 -13.65 3.44 0.277 0.272 0.29926 0 1 DOBS_NAP
269.87 42.98 -15.7 -0.58 0.332 0.328 -0.07833 0 1 DOLE_NAP
271.39 45.22 -16.49 -0.5 0.332 0.325 0.21711 0 1 DOTY_NAP
271.86 41.87 -15.42 0.35 0.307 0.305 0.20404 0 1 DP1A_NAP
272.03 41.90 -15.71 0.51 0.312 0.325 0.32347 0 1 DP2A_NAP
271.82 41.76 -15.47 0.07 0.314 0.321 0.19617 0 1 DP3A_NAP
272.07 41.71 -15.87 0.33 0.738 0.588 -0.13028 0 1 DP4A_NAP
271.84 41.99 -15.44 0.28 0.315 0.313 0.23291 0 1 DP5A_NAP
272.02 41.97 -17.56 0.32 0.627 0.348 0.37789 0 1 DP6B_NAP
266.55 30.45 -12.34 -0.35 0.624 0.557 0.17767 0 1 DQCY_NAP
265.71 34.11 -13.45 -1.75 0.301 0.368 0.23731 0 1 DQUA_NAP
283.44 36.96 -13.36 5.39 0.466 0.428 -0.00862 0 1 DRV1_NAP
269.62 29.96 -11.91 -0.74 0.289 0.294 -0.21223 0 1 DSTR_NAP
284.25 36.18 -13.44 4.58 0.584 0.637 0.77125 0 1 DUCK_NAP
277.63 29.06 -11.95 2.43 0.262 0.277 0.03710 0 1 DUNN_NAP
281.10 36.00 -13.85 4.13 0.319 0.312 -0.21525 0 1 DURH_NAP
263.39 43.73 -15.79 -3.08 0.272 0.278 -0.05530 0 1 ECSD_NAP
291.67 47.36 -16.64 6.79 0.376 0.349 0.24184 0 1 EDON_NAP
265.90 36.10 -13.69 -1.83 0.633 0.632 -0.03816 0 1 EFAY_NAP
277.24 27.60 -13.37 1.02 0.6 0.651 -0.27212 0 1 EKY1_NAP
269.46 45.66 -16.6 -1.29 0.383 0.389 0.04374 0 1 ELKH_NAP
270.06 29.88 -12.48 -0.39 0.396 0.473 -0.09511 0 1 ENG1_NAP
270.06 29.88 -12.02 0.58 0.42 0.413 0.08927 0 1 ENG5_NAP
293.01 44.91 -15.69 6.81 0.235 0.242 0.03510 0 1 EPRT_NAP
275.39 39.02 -14.72 1.41 0.367 0.393 0.55203 0 1 ERLA_NAP
295.20 47.07 -16.1 8.22 0.643 0.732 -0.35888 0 1 ESC2_NAP
284.13 23.56 -9.58 5.11 0.381 0.369 0.10747 0 1 EXU0_NAP
281.13 35.03 -13 4.8 0.604 0.602 0.03534 0 1 FAYR_NAP
262.69 40.08 -14.52 -2.7 0.362 0.372 -0.37773 0 1 FBYN_NAP
280.19 34.25 -6.09 3.33 1.266 1.862 0.20932 0 1 FDTC_NAP
279.53 25.43 -11.21 4.16 0.339 0.359 -0.22388 0 1 FLC6_NAP
273.45 30.64 -12.35 0.82 0.398 0.425 0.00515 0 1 FLE5_NAP
283.32 34.70 -13.47 6.1 0.526 0.823 -0.22557 0 1 FMC1_NAP
283.32 34.70 -13.79 3.32 0.52 0.646 0.41638 0 1 FMC2_NAP
288.56 42.30 -15.19 5.57 0.365 0.369 -0.23532 0 1 FMTS_NAP
259.71 25.68 -11 -3.9 0.422 0.336 0.00507 0 1 FMTY_NAP
278.14 26.59 -11.16 3.06 0.27 0.299 -0.28408 0 1 FMYR_NAP
271.55 43.79 -14.99 -0.14 0.373 0.362 0.00494 0 1 FOLA_NAP
293.34 45.93 -15.76 7.21 0.336 0.319 0.05129 0 1 FRDN_NAP
278.74 40.20 -6.98 12.61 6.101 3.929 0.28220 0 1 FREO_NAP
276.61 35.19 -13.75 2.4 0.261 0.262 0.15271 0 1 FRKN_NAP
277.51 43.04 -16.01 1.86 0.276 0.282 0.03867 0 1 FRTG_NAP
276.67 33.95 -12.6 2.71 0.449 0.364 -0.64723 0 1 GAAT_NAP
275.57 34.31 -12.74 2.22 2.541 2.699 0.92585 0 1 GABG_NAP
278.50 31.15 -12.38 2.85 0.421 0.377 -0.02184 0 1 GABK_NAP
275.67 34.86 -13.36 1.55 0.341 0.37 -0.18094 0 1 GABR_NAP
275.06 31.38 -12.95 1.69 0.349 0.309 -0.37096 0 1 GABY_NAP
277.87 33.55 -12.89 2.45 0.294 0.283 -0.20785 0 1 GACC_NAP
274.84 33.63 -13.63 1.93 0.426 0.825 -0.46497 0 1 GACL_NAP
276.12 33.61 -13.88 1.63 0.478 0.828 -0.33029 0 1 GACO_NAP
276.65 32.38 -12.76 2.44 0.285 0.294 -0.33101 0 1 GACR_NAP
275.05 34.15 -12.74 -0.85 0.983 1.084 0.27020 0 1 GAEU_NAP
275.72 33.23 -13.22 1.8 0.542 0.429 -0.77149 0 1 GAGR_NAP
282.78 39.13 -14.74 3.93 0.269 0.277 0.05949 0 1 GAIT_NAP
265.26 29.33 -11.62 -2.85 0.425 0.516 0.18545 0 1 GAL1_NAP
275.51 39.21 -14.9 1.42 0.433 0.487 0.18320 0 1 GALB_NAP
277.72 38.84 -14.55 2.54 0.247 0.245 -0.00954 0 1 GALP_NAP
276.02 33.98 -12.77 1.87 0.551 0.541 0.10689 0 1 GALV_NAP
275.83 33.42 -13.7 0.51 0.854 0.763 -0.06106 0 1 GAMB_NAP
276.35 32.70 -13.07 1.95 0.352 0.412 0.11510 0 1 GAMC_NAP
276.76 33.15 -13.47 0.86 0.564 1.007 0.34035 0 1 GAML_NAP
275.23 33.31 -13.07 1.5 0.344 0.302 -0.31259 0 1 GANW_NAP
278.39 41.42 -15.76 1.95 0.251 0.268 0.02169 0 1 GARF_NAP
295.51 48.80 -15.84 8.12 0.574 0.519 -0.46696 0 1 GAS2_NAP
278.98 31.99 -12.96 2.94 0.593 0.587 -0.07731 0 1 GASK_NAP
295.51 48.83 -12.11 11.87 2.276 1.891 0.17462 0 1 GASP_NAP
278.81 35.31 -13.44 3.07 0.27 0.253 0.21935 0 1 GAST_NAP
276.49 31.45 -12.64 2.38 0.529 0.711 -0.73851 0 1 GATF_NAP
284.31 45.48 -15.96 3.73 0.423 0.334 0.38925 0 1 GATI_NAP
257.82 37.78 -14.03 -4.21 0.321 0.322 -0.29227 0 1 GDAC_NAP
269.66 47.75 -17.02 -2 0.251 0.248 -0.16623 0 1 GDMA_NAP
289.31 46.13 -15.96 5.04 0.299 0.358 -0.04096 0 1 GEOG_NAP
283.50 37.25 -14.32 4.41 0.364 0.401 0.22669 0 1 GLPT_NAP
277.72 29.69 -12.07 2.54 0.239 0.251 -0.05536 0 1 GNVL_NAP
271.64 45.62 -15.15 -1.57 0.39 0.379 0.03852 0 1 GOAN_NAP
278.27 43.75 -20.01 1.89 0.559 0.488 -0.01759 0 1 GOD2_NAP
283.17 39.02 -14.65 4.22 0.227 0.219 -0.07171 0 1 GODE_NAP
278.27 43.75 -22.63 0.89 1.145 0.873 0.05752 0 1 GODR_NAP
276.53 33.41 -13.59 1.94 0.404 0.409 0.24120 0 1 GOGA_NAP
289.31 46.13 -15.42 6.31 0.682 0.723 0.36572 0 1 GORQ_NAP
270.31 47.97 -16.87 -3.15 0.775 0.842 -0.39731 0 1 GPRT_NAP
274.33 42.99 -16.25 0.7 0.248 0.24 -0.18005 0 1 GRAR_NAP
270.04 29.27 -12.18 -0.41 0.265 0.312 -0.26443 0 1 GRS2_NAP
276.12 38.86 -14.61 1.92 0.242 0.242 -0.01229 0 1 GRTN_NAP
279.17 38.95 -8.48 2.05 1.357 0.737 -0.37046 0 1 GSSP_NAP
283.17 40.25 -15.06 4.09 0.412 0.436 0.11353 0 1 GTS1_NAP
279.28 41.46 -15.5 2.6 0.24 0.238 -0.31566 0 1 GUST_NAP
